;tweetid;stance;emotions;emotion_intensity
4211;1428707572215947272;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 2.7350000000000003, 0.0, 1.0939999999999999, 0.828, 0.0]
4212;1556165258200420353;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.782, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
4213;1429149665518305282;believe;[1, 0, 0, 1, 0, 0, 0, 0];[0.6559999999999999, 0.0, 0.0, 0.797, 0.0, 0.0, 0.0, 0.0]
4214;1427572661920563205;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.9689999999999999, 0.0, 0.0, 0.0, 0.0]
4215;1423592878727745536;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 1.449, 0.0, 0.0, 0.898]
4216;1520683279657185282;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
4217;1560271018664423424;deny;[0, 1, 0, 0, 0, 0, 1, 0];[0.0, 0.344, 0.0, 0.0, 0.0, 0.0, 0.867, 0.0]
4218;1426611081888284675;ambiguous;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.455, 0.0, 0.0, 0.0]
4219;1432836703723524097;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.721, 0.0, 0.774, 0.875, 0.0, 0.758, 0.812, 0.0]
4220;1433411557116022787;believe;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.984, 0.0, 0.7659999999999999, 0.0, 0.0, 0.344, 0.0]
4221;1428711514983309312;believe;[1, 1, 1, 1, 0, 1, 0, 0];[0.828, 0.633, 0.695, 0.484, 0.0, 0.6559999999999999, 0.0, 0.0]
4222;1426908672437850112;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
4223;1423868651627712514;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.515, 0.0, 0.0, 0.0]
4224;1431030607656726530;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.0, 0.0, 0.0, 1.141]
4225;1428676383044251651;believe;[1, 0, 1, 1, 0, 1, 0, 1];[0.561, 0.0, 0.57, 0.7190000000000001, 0.0, 0.875, 0.0, 0.625]
4226;1593688530252926987;deny;[1, 0, 1, 0, 0, 0, 0, 0];[1.503, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4227;1426756158426009605;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.8180000000000001, 0.0, 0.0, 0.718]
4228;1429736885484539906;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.609]
4229;1425851440971624453;ambiguous;[0, 1, 0, 1, 1, 0, 1, 0];[0.0, 0.5, 0.0, 0.375, 0.33299999999999996, 0.0, 0.16399999999999998, 0.0]
4230;1425037057311879169;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3679999999999999]
4231;1437134745796743174;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7340000000000001]
4232;1429258036166729729;ambiguous;[0, 0, 1, 1, 0, 1, 0, 1];[0.0, 0.0, 0.539, 0.703, 0.0, 0.594, 0.0, 0.672]
4233;1420845096665161730;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.13699999999999998, 0.0, 0.0, 1.0539999999999998]
4234;1434226002515877891;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43]
4235;1590584300323635200;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.8440000000000001, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4236;1421574158404751363;ambiguous;[0, 1, 0, 0, 1, 1, 1, 1];[0.0, 0.555, 0.0, 0.0, 0.7190000000000001, 0.009000000000000001, 0.18, 0.586]
4237;1514395047109795846;deny;[1, 0, 1, 1, 0, 1, 1, 1];[0.297, 0.0, 0.36700000000000005, 0.297, 0.0, 0.406, 0.45299999999999996, 0.508]
4238;1556259550541406208;deny;[1, 1, 1, 0, 0, 1, 1, 0];[0.34199999999999997, 0.547, 0.36700000000000005, 0.0, 0.0, 0.43700000000000006, 0.578, 0.0]
4239;1596077519660544002;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4240;1598351623532777473;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.861, 0.0, 0.531, 0.0, 0.0, 0.0, 0.0, 0.0]
4241;1429553136520339465;ambiguous;[0, 1, 0, 1, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.636, 0.0, 0.0, 0.696, 0.617]
4242;1424800033568804882;believe;[0, 1, 0, 1, 1, 1, 1, 1];[0.0, 0.414, 0.0, 0.7190000000000001, 0.969, 0.6409999999999999, 0.828, 0.633]
4243;1429224284069765130;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.39799999999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.469]
4244;1462239655458488321;believe;[1, 1, 1, 0, 1, 1, 1, 1];[0.578, 0.925, 0.391, 0.0, 0.312, 0.578, 0.22699999999999998, 0.391]
4245;1421845195147169794;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.648, 0.0, 0.7450000000000001, 0.375, 0.0, 0.0, 0.45299999999999996]
4246;1435923437608968196;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.633]
4247;1427909827272003587;ambiguous;[1, 0, 0, 1, 0, 0, 0, 0];[0.5760000000000001, 0.0, 0.0, 0.7340000000000001, 0.0, 0.0, 0.0, 0.0]
4248;1433121899467264004;believe;[1, 0, 1, 1, 0, 0, 0, 1];[0.797, 0.0, 0.531, 1.623, 0.0, 0.0, 0.0, 0.9369999999999999]
4249;1427125928245792770;believe;[1, 0, 1, 0, 0, 0, 1, 0];[0.545, 0.0, 0.68, 0.0, 0.0, 0.0, 0.602, 0.0]
4250;1428999277397876736;ambiguous;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.469]
4251;1429673648298811395;ambiguous;[1, 1, 1, 0, 0, 0, 1, 1];[0.0, 0.22699999999999998, 0.039, 0.0, 0.0, 0.0, 0.078, 0.406]
4252;1428035242871382024;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.586, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
4253;1435042301277917186;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 1.375]
4254;1581896951544434688;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4255;1430195431007571975;believe;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 1.36, 0.0, 0.0, 0.0, 0.0, 0.0]
4256;1496211222038986764;deny;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.396, 0.0, 0.0, 0.0, 0.0]
4257;1426093195734233088;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.602, 0.0, 0.7190000000000001, 1.891, 0.0, 1.172, 0.828, 0.0]
4258;1584374028902354944;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4259;1422345570459426843;believe;[0, 0, 0, 0, 1, 0, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.469, 0.0]
4260;1434256739025620992;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.21899999999999997, 1.375]
4261;1425457671600226304;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.828, 0.0, 0.0, 0.758]
4262;1422248348418023426;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.281, 0.0, 0.0, 0.0, 0.0]
4263;1428779178359361536;ambiguous;[1, 0, 0, 0, 0, 0, 0, 0];[0.609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4264;1421148413928693760;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 1.137, 0.0, 0.0, 0.359]
4265;1426280889642799111;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.683, 0.0, 0.6409999999999999, 0.828, 0.0]
4266;1436208958088388611;believe;[1, 0, 0, 1, 0, 0, 0, 1];[0.853, 0.0, 0.0, 0.797, 0.0, 0.0, 0.0, 0.35200000000000004]
4267;1430233444458459140;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.562]
4268;1430394533385228294;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4269;1432300494878351366;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4270;1424849216447279106;ambiguous;[1, 0, 1, 1, 0, 1, 0, 1];[0.864, 0.0, 0.297, 1.058, 0.0, 0.373, 0.0, 0.484]
4271;1421499709466816518;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.636, 0.0, 0.0, 0.0, 0.0]
4272;1553405578889814016;deny;[0, 0, 1, 1, 0, 1, 1, 0];[0.0, 0.0, 0.36700000000000005, 1.125, 0.0, 0.406, 0.45299999999999996, 0.0]
4273;1421140834209173505;ambiguous;[1, 0, 1, 1, 0, 1, 0, 1];[0.758, 0.0, 1.483, 1.9060000000000001, 0.0, 1.351, 0.0, 1.7729999999999997]
4274;1425727385819885577;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.0]
4275;1426536598154452993;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 0.617]
4276;1422618665309069314;ambiguous;[1, 0, 1, 1, 1, 1, 1, 0];[0.721, 0.0, 0.508, 0.875, 0.7879999999999999, 0.758, 0.812, 0.0]
4277;1555865441389580288;deny;[0, 0, 1, 0, 0, 1, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
4278;1435978109434613760;believe;[1, 0, 0, 0, 0, 0, 0, 1];[0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.718]
4279;1424804586028679170;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.555, 0.0, 0.0, 1.544, 0.0, 0.0, 0.609]
4280;1592195649600376832;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.574, 0.0, 0.6559999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]
4281;1560252255022235649;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
4282;1435095634395160579;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
4283;1434081816139505666;believe;[1, 0, 1, 1, 0, 1, 0, 0];[0.758, 0.0, 0.7659999999999999, 0.6559999999999999, 0.0, 0.609, 0.0, 0.0]
4284;1423334501707485187;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.469]
4285;1434090532574277635;believe;[1, 1, 1, 1, 0, 1, 1, 1];[1.212, 1.2819999999999998, 2.032, 0.718, 0.0, 0.406, 1.328, 0.718]
4286;1426198097370177541;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35200000000000004]
4287;1424647259300327424;ambiguous;[0, 0, 0, 1, 1, 1, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.844, 0.125, 0.0, 0.0]
4288;1422999527649329156;believe;[1, 0, 0, 0, 0, 0, 0, 0];[0.6569999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4289;1437133335940239364;believe;[0, 1, 0, 0, 0, 1, 1, 1];[0.0, 1.0, 0.0, 0.0, 0.0, 0.009000000000000001, 0.18, 0.586]
4290;1424440452112080898;believe;[0, 0, 1, 0, 1, 0, 0, 0];[0.0, 0.0, 0.43799999999999994, 0.0, 0.5589999999999999, 0.0, 0.0, 0.0]
4291;1428193541449203712;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 1.0230000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]
4292;1426003706567299077;ambiguous;[0, 0, 1, 1, 0, 0, 1, 1];[0.0, 0.0, 0.508, 0.359, 0.0, 0.0, 0.172, 0.484]
4293;1569846963364847616;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.917, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4294;1579644426817003520;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4295;1423669078988832768;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.172, 0.0, 0.0, 0.0]
4296;1420880454249377794;believe;[0, 0, 0, 1, 1, 1, 1, 1];[0.0, 0.0, 0.0, 0.7190000000000001, 0.047, 0.6409999999999999, 0.828, 0.375]
4297;1435266155241955328;believe;[1, 1, 1, 0, 0, 0, 0, 0];[0.461, 1.172, 0.469, 0.0, 0.0, 0.0, 0.0, 0.0]
4298;1436703765697077256;believe;[0, 0, 0, 1, 0, 1, 1, 1];[0.0, 0.0, 0.0, 1.8440000000000003, 0.0, 1.7819999999999998, 1.656, 0.562]
4299;1423935399173529600;ambiguous;[1, 0, 1, 1, 0, 0, 0, 0];[0.7140000000000001, 0.0, 0.47700000000000004, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
4300;1580262222563246080;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.445, 0.0, 0.9060000000000001, 0.0, 0.0, 0.0, 0.0, 0.0]
4301;1562477411731931136;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
4302;1480275207705276416;deny;[1, 0, 1, 1, 0, 1, 1, 0];[1.722, 0.0, 1.062, 3.577, 0.0, 0.6409999999999999, 0.828, 0.0]
4303;1588746811065651200;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.34199999999999997, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4304;1421185433774473220;ambiguous;[1, 0, 0, 1, 0, 0, 0, 0];[0.265, 0.0, 0.0, 0.204, 0.0, 0.0, 0.0, 0.0]
4305;1519872759379427328;deny;[1, 0, 1, 1, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.625, 0.0, 1.109, 0.45299999999999996, 0.0]
4306;1434954505469181959;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.609]
4307;1433827015531106311;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.0, 0.0, 0.0, 0.43]
4308;1429859478678085641;ambiguous;[1, 1, 0, 0, 0, 1, 1, 1];[0.045, 0.547, 0.0, 0.0, 0.0, 0.031, 0.125, 1.75]
4309;1424360465723953152;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625]
4310;1428679954842243072;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.609, 0.0, 0.359, 2.016, 0.0, 0.6409999999999999, 0.828, 0.0]
4311;1422745702246006790;believe;[1, 1, 0, 1, 1, 0, 1, 1];[0.73, 1.055, 0.0, 0.797, 0.94, 0.0, 0.203, 1.375]
4312;1426721522408775683;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.391, 0.0, 0.0, 0.688]
4313;1437281489507340291;believe;[0, 0, 1, 0, 0, 1, 1, 1];[0.0, 0.0, 0.16399999999999998, 0.0, 0.0, 0.489, 0.297, 0.38299999999999995]
4314;1429455806735417350;believe;[0, 1, 1, 1, 0, 0, 0, 0];[0.0, 0.516, 0.25, 0.688, 0.0, 0.0, 0.0, 0.0]
4315;1519283075880001537;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
4316;1497723561238151170;deny;[1, 0, 1, 0, 1, 1, 1, 1];[0.8699999999999999, 0.0, 1.187, 0.0, 0.2, 0.406, 0.45299999999999996, 0.562]
4317;1436156467141230611;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.336]
4318;1426917787428003848;believe;[0, 0, 1, 0, 1, 1, 0, 1];[0.0, 0.0, 0.711, 0.0, 0.486, 0.4, 0.0, 0.633]
4319;1427617960323997700;believe;[1, 1, 0, 0, 0, 1, 1, 1];[0.045, 0.547, 0.0, 0.0, 0.0, 0.031, 0.125, 0.555]
4320;1420874022972051457;believe;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.42200000000000004, 0.0, 0.0, 0.336]
4321;1425824607622238221;ambiguous;[0, 1, 1, 1, 1, 0, 0, 1];[0.0, 0.9450000000000001, 0.43799999999999994, 0.42200000000000004, 0.578, 0.0, 0.0, 0.547]
4322;1424188165544235011;believe;[1, 1, 1, 1, 0, 1, 1, 1];[0.735, 0.547, 0.594, 2.891, 0.0, 1.5519999999999998, 1.9609999999999999, 0.305]
4323;1433843094382911518;believe;[0, 1, 0, 1, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.198, 0.0, 0.0, 0.21899999999999997, 0.617]
4324;1591575912293744640;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4325;1420797533933084678;ambiguous;[1, 1, 1, 1, 1, 0, 1, 1];[0.026000000000000002, 0.516, 0.188, 0.876, 0.342, 0.0, 0.344, 0.273]
4326;1433032695337074688;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4327;1426912320517668869;ambiguous;[0, 0, 0, 0, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0, 0.609]
4328;1427606234857869316;ambiguous;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.188, 0.0, 0.0, 0.0]
4329;1427340067769667589;believe;[1, 1, 0, 0, 1, 1, 1, 1];[0.045, 0.547, 0.0, 0.0, 0.23399999999999999, 0.031, 0.125, 1.0550000000000002]
4330;1427271200133324805;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.7609999999999999, 0.0, 0.0, 0.805]
4331;1513716892497694722;deny;[1, 0, 1, 1, 0, 1, 1, 0];[0.721, 0.0, 0.508, 0.875, 0.0, 0.758, 0.812, 0.0]
4332;1434949524280078336;believe;[1, 0, 0, 1, 0, 1, 0, 0];[0.294, 0.0, 0.0, 0.6359999999999999, 0.0, 0.691, 0.0, 0.0]
4333;1436443128450494467;believe;[0, 1, 1, 1, 0, 1, 0, 1];[0.0, 0.516, 0.992, 0.9689999999999999, 0.0, 0.348, 0.0, 0.273]
4334;1428605133135376392;believe;[1, 0, 0, 1, 0, 1, 1, 0];[0.868, 0.0, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 0.0]
4335;1421742138367283200;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.27399999999999997, 0.0, 0.0, 0.718]
4336;1584146684556505089;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 1.3119999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]
4337;1430205433726312455;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.445, 0.0, 0.198, 0.0, 0.0, 0.0, 2.548]
4338;1424652036742713347;believe;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.5720000000000001, 0.0, 0.0, 0.0]
4339;1429071850814967811;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4340;1425375402344730626;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 1.046, 0.0, 0.0, 0.932, 0.0, 0.0, 0.484]
4341;1431159619766951936;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 1.133, 0.0, 0.0, 0.0, 0.0, 0.563, 0.617]
4342;1424813013601824768;believe;[0, 1, 0, 1, 1, 0, 0, 0];[0.0, 0.523, 0.0, 0.954, 0.5, 0.0, 0.0, 0.0]
4343;1421721267837804544;ambiguous;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.397, 0.0, 0.0, 0.0]
4344;1425044169110790149;ambiguous;[0, 1, 1, 0, 1, 1, 0, 1];[0.0, 0.32, 0.695, 0.0, 0.774, 0.348, 0.0, 0.336]
4345;1579169886554664961;deny;[1, 0, 0, 0, 0, 0, 0, 0];[1.656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4346;1574902770158772251;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4347;1429859857197305859;ambiguous;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.711, 1.6479999999999997]
4348;1423698170266193920;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.484]
4349;1424026794085298178;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.359, 0.0, 0.0, 0.0, 0.336]
4350;1436278113567133697;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.344, 0.773]
4351;1435115778697728000;believe;[1, 1, 0, 1, 0, 0, 1, 1];[1.388, 0.57, 0.0, 0.7190000000000001, 0.0, 0.0, 0.961, 0.43]
4352;1427839108680871941;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.114, 0.0, 0.0, 0.39799999999999996]
4353;1420798525198282752;ambiguous;[0, 0, 0, 0, 1, 1, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.5, 0.32799999999999996, 0.23399999999999999, 0.0]
4354;1425450543275773959;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.571, 0.0, 0.0, 0.0, 0.0]
4355;1513688665066643460;deny;[1, 0, 1, 0, 1, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.344, 0.406, 1.031, 0.0]
4356;1426601206944866310;ambiguous;[1, 0, 0, 0, 0, 1, 0, 0];[0.349, 0.0, 0.0, 0.0, 0.0, 0.594, 0.0, 0.0]
4357;1434899651338149894;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.617, 0.0, 1.039, 0.0, 0.0, 0.0, 1.016]
4358;1423457440201203712;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
4359;1425312175556415498;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.32799999999999996, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.594]
4360;1432426199989506051;believe;[1, 1, 0, 0, 0, 1, 1, 1];[0.5760000000000001, 0.547, 0.0, 0.0, 0.0, 0.031, 0.125, 0.555]
4361;1425121756646449161;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.13699999999999998, 0.0, 0.0, 0.359]
4362;1425721686347984898;ambiguous;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 1.183, 0.0, 0.0, 0.0, 0.9299999999999999]
4363;1424735927642071046;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.383]
4364;1577639887016263681;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
4365;1422858320285552642;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.375]
4366;1426761618772303876;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.6719999999999999, 0.0, 0.0, 0.0]
4367;1434138147974094852;believe;[1, 0, 1, 1, 0, 1, 0, 1];[1.109, 0.0, 0.359, 0.922, 0.0, 0.547, 0.0, 2.4770000000000003]
4368;1421043597101748229;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.9710000000000001, 0.0, 0.0, 1.5390000000000001]
4369;1435639632088256518;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.4849999999999999, 0.0, 0.6409999999999999, 0.828, 0.0]
4370;1430545633329487885;believe;[1, 0, 0, 1, 0, 1, 0, 1];[0.359, 0.0, 0.0, 0.484, 0.0, 0.43799999999999994, 0.0, 0.664]
4371;1424724249395138564;ambiguous;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.727, 0.0, 0.45, 0.0, 0.0, 0.695, 0.0]
4372;1420814733381226501;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.4849999999999999, 0.0, 0.6409999999999999, 0.828, 0.0]
4373;1557369274934730758;deny;[0, 0, 1, 0, 0, 1, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
4374;1422172839860387847;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 1.226, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0]
4375;1436028526759665665;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.47100000000000003, 0.0, 0.0, 0.0, 1.219]
4376;1425071431809863685;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 0.7190000000000001, 0.0, 1.266, 0.828, 0.0]
